String / string group: ['circular economy']

titles
year;number of occurrences;corresponding docdb family IDs

abstracts
year;number of occurrences;corresponding docdb family IDs
2012;1;{45424723}



String / string group: ['re use', 'reuse', 're using', 'reusing']

titles
year;number of occurrences;corresponding docdb family IDs
2015;24;{52143361, 51655689, 50639889, 53754135, 54072090, 54250011, 50289707, 52823852, 53485100, 53778613, 53773494, 54209206, 54018359, 52396738, 52776392, 52693450, 51225551, 54324052, 52690391, 51483353, 53045466, 53799002, 54802524, 53365742}
2016;26;{55674626, 55236999, 54866312, 57734151, 53476750, 56126990, 57203982, 57128991, 56937660, 56278205, 54252094, 55638080, 56433481, 55400653, 55581785, 55859295, 55803487, 57451233, 55754467, 54151405, 57231602, 56129142, 55065719, 55065721, 55025402, 52444540}
2017;29;{58692615, 59394440, 58695694, 58769424, 58800915, 57738517, 59153308, 59787682, 58485795, 59066789, 57607463, 57868076, 58486833, 58406964, 57991225, 56555839, 59078208, 60038464, 59496398, 59930064, 58046549, 58722143, 59625441, 57349092, 60664425, 59387763, 56851700, 58631033, 58994042}
2018;24;{62167175, 62163725, 63105037, 62710799, 62251793, 61073047, 61622814, 62978601, 63585711, 60662575, 62563251, 61029303, 58347071, 62190534, 64656075, 64438351, 64279380, 62840277, 62562009, 60191577, 61972078, 58672500, 60515318, 59034619}
2019;25;{66581760, 68112902, 68769933, 65686927, 65002139, 65039778, 67792297, 66247852, 69023917, 67698224, 67234488, 67846725, 68764492, 65437905, 66334290, 67263058, 67590228, 66751065, 65364313, 67068890, 66115048, 63878510, 62567666, 68049784, 66655487}

abstracts
year;number of occurrences;corresponding docdb family IDs
2000;142;{14029313, 21630980, 14209029, 3821582, 26478608, 22382114, 13713957, 17281577, 15358506, 22683178, 22812203, 22329389, 26051635, 13472823, 14726720, 22345283, 18377289, 22266953, 7884878, 13472851, 26494036, 18312277, 13265494, 22312020, 12264536, 16122460, 22354014, 23224418, 15669862, 23116904, 22334066, 15350900, 26405494, 11571833, 26508417, 4599939, 14209673, 22804620, 17695373, 13896335, 26514576, 15134865, 7895698, 17989266, 8237722, 14379680, 26381984, 9893540, 15134888, 22268073, 15949994, 23188652, 9885357, 17070254, 22664370, 27336884, 14693046, 15106232, 15134910, 13515969, 15675590, 17245895, 14512328, 36797643, 7887567, 26836176, 7878363, 19911904, 22335716, 13443837, 14703360, 26390273, 7891203, 27527944, 7901961, 19549452, 8238349, 16521488, 14722834, 26520340, 14234388, 27382039, 18393373, 11556126, 19574558, 14821662, 13546792, 19588396, 26555190, 18501431, 19539768, 8237380, 19588427, 53937998, 22861649, 8082774, 22483290, 19579232, 27389792, 23911269, 16615274, 19557228, 22216570, 26553730, 12914055, 22793610, 23189386, 27337611, 4163471, 16343439, 26580369, 18390931, 26344853, 27278742, 27308953, 22951325, 8307102, 22664610, 27460003, 7887788, 26473903, 19600306, 23190459, 23724484, 22664645, 14306759, 27336141, 52446157, 16422351, 23272914, 17809363, 15877599, 26562534, 14282214, 16684520, 23151082, 7897067, 13433839, 26634739, 12959735, 26634744, 12492282}
2001;148;{23849476, 18606599, 20129289, 18672145, 18136598, 19664929, 18598438, 24098346, 23487019, 24162858, 9553964, 27350062, 11735603, 23376438, 3700792, 16690233, 19631161, 50483258, 7631421, 18675261, 27049021, 19638336, 23428160, 23966787, 23384140, 26345038, 26528848, 23795795, 18599509, 21662295, 18572376, 18590812, 18645086, 53871719, 19642986, 26345067, 18634350, 9552499, 18631801, 17118858, 24223892, 26502806, 23435415, 26580632, 18618013, 27219615, 17734825, 8158890, 18606774, 18649782, 19691195, 19638976, 26532032, 34635971, 23697918, 50552522, 26875082, 18558672, 23474898, 23387348, 26635993, 24261852, 26244319, 18637538, 23648484, 8309988, 23433963, 18453230, 18446064, 23960826, 18605820, 18541826, 23435010, 18363140, 19598596, 19598598, 4579075, 23633672, 16722188, 26536716, 22507283, 19661594, 19606299, 24299803, 9914141, 7644958, 18554143, 3826976, 26856731, 22513956, 24377643, 18553132, 17130295, 17526585, 18615610, 50441017, 26583866, 26476354, 23441223, 27342664, 24010569, 26516298, 23384397, 26587983, 24389970, 7922519, 23482713, 26590041, 18559837, 18492769, 24317284, 19622773, 17210244, 16788873, 7930763, 18504589, 18621326, 18588052, 27347356, 24149407, 26588063, 23792549, 24912808, 23947689, 23761324, 19600304, 14237617, 17985459, 18585011, 7921592, 23935939, 20233156, 24037324, 18603981, 26587615, 16317411, 18597862, 19654630, 18616808, 16594410, 27343852, 18559470, 26897392, 8108020, 22739447, 26589689, 20076538, 18692094}
2002;139;{19708929, 18799106, 19719687, 18900489, 9937418, 26603017, 19014164, 18773020, 18720305, 4167218, 19703861, 18977336, 18705469, 19162687, 26245188, 18704457, 18737226, 26612298, 18699851, 25014861, 4673103, 24470608, 19701329, 7682642, 25278546, 7681107, 25278550, 18965591, 20287066, 18900059, 19009627, 26638426, 18978408, 11133546, 18949742, 25360498, 27345013, 18751096, 24847480, 24908921, 19683975, 7680141, 27736717, 19125904, 18813594, 19013281, 19697319, 25273007, 18798770, 18778291, 18820278, 18731191, 18792121, 18779835, 7678659, 23054542, 18962138, 18878685, 26148577, 19709666, 24972514, 18928353, 18905318, 18975984, 4168433, 19703026, 18822901, 18699009, 18813185, 18986244, 5648133, 18919174, 23025927, 18894092, 18889484, 25165074, 18866966, 4168473, 27481883, 18696482, 19703074, 18951971, 22953256, 18928943, 18895664, 19012913, 26615601, 18730296, 18862908, 8864061, 21749053, 26604349, 18710337, 18783045, 8853848, 18862425, 22866267, 18694492, 50781020, 25280359, 25535335, 18716009, 18738538, 8177011, 23091573, 18748279, 25173370, 26595194, 18793862, 18993543, 26614155, 26604940, 24904079, 18710931, 18908571, 22902685, 27735466, 18751407, 26076592, 27350451, 23091645, 27665349, 24480198, 18886089, 21678540, 18816973, 19150797, 18999763, 25074645, 8182743, 8176601, 25098719, 18821602, 18977250, 8496103, 18907114, 21661683, 26607092, 8852471}
2003;120;{27750922, 21801482, 21923854, 29808146, 19069985, 32769575, 19714605, 29724733, 34227261, 25441862, 4143180, 7713362, 26624595, 11461716, 21757013, 19167836, 28672606, 19119711, 28672607, 19115617, 8178787, 27784813, 28036205, 19099247, 29766766, 19715189, 19153546, 28674699, 29273740, 29736077, 19127438, 29552272, 4775060, 27784855, 19127448, 22237344, 35466400, 19102888, 19102889, 19119786, 19177643, 19172012, 28679853, 19188919, 26625733, 27635912, 19129545, 7707338, 29545165, 19039951, 21687002, 7692511, 19046626, 32378606, 26623728, 51794675, 27734774, 29552375, 19175161, 26621701, 28788997, 27532039, 27785991, 19123979, 19714315, 29207819, 19063056, 19027729, 19178770, 19064594, 51492131, 19068203, 28458287, 27623222, 19711802, 26623291, 19088191, 29422409, 28449613, 29271886, 29422414, 19716437, 19171670, 26984288, 63920480, 19072354, 19068779, 19068780, 19098475, 7692658, 29586290, 27347829, 7713145, 51460991, 21680010, 27736973, 29553552, 27608984, 19125657, 19714463, 27482529, 28035496, 28450216, 27772336, 19091378, 19183538, 19163062, 53782986, 21680079, 27588048, 19189204, 26617820, 28786173, 27567080, 19190764, 29418988, 29203953, 40428018, 27750909, 19191294}
2004;153;{32452099, 29718532, 33425415, 30118922, 32468494, 32462864, 32478231, 32467995, 31701020, 32828956, 32959517, 33315358, 29787680, 32040480, 32171036, 33506339, 30112293, 30469170, 30112311, 29997130, 33549395, 32985684, 32289882, 33494618, 53891681, 32588391, 32844391, 33095283, 29997176, 32010361, 34516094, 32089218, 32960135, 32463497, 32868490, 32768651, 33447049, 32912012, 32466576, 32959633, 32175266, 32277154, 33432228, 32510630, 33458356, 32871608, 32106683, 33447612, 32602818, 33476804, 31495879, 34516681, 32658639, 32321745, 33534673, 32230099, 32041172, 34362581, 31192281, 33487583, 32501472, 32064227, 35786470, 32708840, 33128171, 32388333, 32403696, 32708849, 32984305, 31987450, 32089340, 32923389, 29774591, 32683268, 32732932, 33039109, 32866568, 33448205, 33095437, 32821519, 31990546, 34092307, 31949589, 33094939, 33094940, 32652576, 34391332, 32732967, 33126184, 31713070, 30437683, 33435955, 32748853, 32375606, 32821562, 32820539, 32926529, 33296707, 32732996, 34351429, 32322374, 30119239, 32087887, 33448271, 32291674, 30113115, 30112604, 32279401, 33550702, 32996209, 33516410, 32677760, 32822658, 34079619, 32468874, 32799627, 32304014, 32230290, 32064916, 32226197, 32463256, 32321946, 32040362, 32844715, 32677807, 32758194, 33424819, 32909236, 32909237, 31986614, 33126840, 34374073, 29997501, 32767430, 32030670, 32095695, 32289742, 32923598, 33517008, 31715284, 32211929, 30000096, 32089058, 29997034, 31985130, 32588269, 32985072, 32868337, 32821236, 34375160, 34936825, 34288122, 31492094}
2005;170;{34431489, 34431490, 34742273, 35198466, 35198467, 35478534, 35059720, 35069448, 34131981, 34102286, 34431502, 34431503, 35069453, 35335182, 34467859, 34650132, 34805786, 34555935, 34510882, 34986019, 34823716, 35506213, 34225195, 37154351, 34895415, 34101310, 34709566, 35353156, 34909253, 34616904, 35240010, 34889293, 35095633, 34697815, 35095640, 34987096, 34109019, 34985564, 34139742, 34985568, 34752101, 34309223, 35446890, 34431083, 34279533, 34373237, 34114170, 34749051, 34797693, 34994306, 34858117, 34431110, 34274439, 35354761, 34880140, 34114706, 34269850, 34352794, 34431642, 35125403, 34307232, 34786466, 34276516, 34962086, 34699431, 35446952, 34088617, 34353327, 34805935, 34098357, 34737847, 34697915, 34985660, 34908867, 34990789, 35067077, 33521351, 37700809, 34857681, 35135701, 34220758, 34940119, 36121818, 34541790, 34824415, 35424498, 35097334, 35221239, 34879229, 34895615, 34197248, 34879745, 34221826, 34674953, 34420490, 35059980, 35459854, 35459857, 34420502, 35428631, 35502872, 34978589, 34192163, 35451190, 35460919, 34676025, 34864441, 35449658, 34544958, 35634494, 34935617, 33436483, 34192196, 34939719, 36117832, 34431305, 34554705, 34935638, 35239257, 34736477, 34363742, 34074978, 34386787, 34919780, 34894184, 35197292, 35197294, 35056503, 35056504, 34794365, 34270083, 34510214, 34712968, 34747272, 35061648, 34718103, 34317209, 34736538, 36147099, 35185562, 34074529, 34213284, 34794417, 33549754, 34385861, 34746824, 34887625, 34893773, 34113999, 34431446, 34700795, 34879959, 34114011, 34697182, 34597344, 34989025, 34544610, 35241958, 34374122, 34430954, 34656234, 34765293, 34609646, 34912243, 35374579, 36242424, 34374137, 34712571, 34373630, 35635199}
2006;218;{36099587, 36941317, 37078024, 36776457, 37053449, 36227595, 37087249, 36696085, 34938390, 37010967, 35787288, 36696088, 37621272, 36936222, 36941345, 37052962, 36927528, 36927532, 35462190, 35079221, 36203574, 37431351, 36228663, 36683321, 37073464, 36596283, 35445830, 34939977, 36125772, 37713484, 35905620, 36021844, 36177494, 36601945, 36205658, 36498522, 36914778, 37540958, 37570658, 36740707, 37426275, 35657827, 35063398, 36842599, 36717160, 37137001, 34927722, 37185643, 36725358, 37510254, 36916337, 36583033, 35044988, 36601981, 37015677, 36233856, 36604033, 37053569, 35909253, 37547143, 36034186, 36992139, 36763786, 37308045, 37297807, 36080789, 36203160, 37510297, 37734040, 37086873, 35732647, 36386983, 37179048, 36698796, 36916908, 36406958, 50480306, 37424306, 36033204, 36692148, 38458037, 36587707, 37069500, 37627069, 36567741, 36567743, 37235388, 36567745, 36072645, 36588239, 36118749, 37053149, 37214943, 37298398, 37309154, 37494500, 37023973, 36125927, 36992743, 36587753, 36910825, 35788523, 36118764, 36566764, 37481709, 36843248, 36573939, 37462773, 35793657, 37463805, 37493509, 35942150, 36646150, 35942152, 35799305, 36994312, 36755723, 36994316, 37498643, 37029653, 37651737, 35800346, 35519771, 34955547, 36573466, 37394206, 35782945, 37195553, 37419297, 37458723, 35520806, 40249127, 36578092, 36385585, 36385586, 35735347, 37083444, 37504819, 36407611, 36024636, 35786045, 37024063, 36919106, 35782473, 36614475, 37532502, 37484379, 50614620, 36931421, 37484382, 36609887, 37498203, 34958691, 36777827, 37570918, 37030759, 36931432, 36129129, 35601258, 36614508, 37111660, 37431148, 35513199, 36142447, 36794874, 37519730, 36678517, 36119931, 37198211, 37482376, 37447049, 36423561, 37390223, 35799952, 36260240, 36639634, 36584335, 37532055, 35414939, 35995551, 36101026, 35757987, 36463523, 37418494, 35793321, 40937386, 36564905, 37115314, 37115316, 37101505, 36074439, 37394376, 36574665, 36677577, 36740042, 35774924, 36568525, 37394375, 36609494, 36206552, 36262363, 35911135, 36756960, 37463522, 37448675, 36955620, 37073893, 35996646, 37448676, 37402088, 36262377, 35514346, 37073901, 37025263, 35927540, 36966901, 34980346, 36099582}
2007;273;{38233090, 38172675, 38529029, 38287366, 38563335, 38608904, 38619657, 38563850, 38557708, 38166029, 39058446, 38050831, 38580237, 38052882, 37669397, 38217750, 38304797, 38179870, 38509090, 38228003, 38609443, 37717029, 37899304, 38268462, 37943861, 37727293, 38006333, 37596226, 37942338, 38087754, 37717067, 38582348, 38575695, 38726737, 38575700, 38282325, 38677077, 38284887, 38509657, 37546586, 38285914, 38055519, 38285919, 38509665, 38589026, 37771361, 38023268, 38432873, 38217835, 38801003, 38023277, 37102191, 38051954, 38287987, 38667891, 37947516, 37708924, 37905532, 38092414, 38372484, 38104197, 37727366, 38749318, 38329485, 38667919, 38345363, 37637268, 38217876, 38514836, 38041240, 37693597, 36954274, 37952166, 38693550, 37878960, 38694066, 38851251, 38163126, 37905590, 37679800, 38371512, 38943418, 38066881, 36603074, 38737090, 37507780, 38814916, 36062918, 38841538, 38831817, 38309066, 37016267, 38292683, 38603468, 38789328, 38116565, 38723285, 38789335, 38437592, 38235353, 38134490, 38822614, 39140573, 38066910, 38866143, 38281957, 38299366, 37309162, 38533867, 36168431, 38183151, 39282416, 38748916, 37934324, 37996791, 38188792, 38559480, 38522618, 38559481, 38578427, 37650173, 37681918, 38778622, 38906619, 38559483, 38472962, 38372098, 37907204, 39460104, 38281993, 38256395, 38006033, 37699862, 51019542, 38461206, 37772058, 38365467, 38778651, 38121756, 38138654, 38214427, 37845282, 38327587, 38878500, 37864742, 38287654, 38214444, 37715757, 38214445, 37852975, 37894449, 37899570, 38684465, 37609780, 37451061, 38192948, 37889337, 38831935, 37433664, 38475073, 37944132, 38475076, 38655815, 37855562, 37835596, 38648652, 38790990, 37989199, 37433680, 38668626, 37943127, 38693721, 38693722, 37609819, 38066524, 38036314, 38097242, 39147356, 38625120, 37968229, 38229350, 38023017, 38444393, 38444395, 35811693, 37668206, 37686125, 38053742, 38444398, 38163314, 37604211, 38517107, 38821232, 38955887, 59959671, 37892985, 37561210, 38427514, 38171010, 38480263, 38265224, 37459337, 37604233, 37995404, 37027725, 38180237, 37995406, 37309841, 37888916, 38327188, 38181782, 38228374, 38512024, 38188441, 38801302, 39061405, 38009758, 38004128, 37895585, 38768034, 37762979, 37910947, 37561251, 38327205, 37199271, 38004136, 39008672, 38987180, 37717420, 38059438, 38371766, 54238648, 38371772, 38906812, 38833598, 37778881, 37722051, 38478276, 38224837, 38224836, 37809095, 38224841, 35985356, 38007244, 38478284, 37901263, 39140305, 38367699, 38274516, 38367701, 38986707, 38022103, 38478295, 38479320, 38479322, 37888987, 37888988, 37050329, 38333915, 38518239, 38446048, 38268897, 38581212, 38631907, 37618661, 37600742, 38002153, 37674479, 37074928, 38050291, 38089725, 38624766, 38233087}
2008;270;{39510017, 39644161, 39609860, 39085573, 40185350, 39186437, 38372361, 38997001, 38523403, 39256074, 39372299, 38923279, 39562767, 39262737, 39989266, 39925780, 39831061, 39891990, 39619095, 39741972, 39714841, 39741978, 38537755, 39429660, 39768093, 40095262, 39216671, 40373273, 39313952, 39740968, 39676457, 39721003, 39616556, 39324718, 38997040, 39853113, 39329340, 39831100, 39329342, 39462977, 39462980, 39226949, 40093768, 39865929, 39763018, 39875656, 39191118, 40131662, 59632206, 38734929, 39541843, 40131667, 38955093, 39535702, 39762005, 39983703, 40185427, 39536218, 39360089, 39268449, 39529063, 40071783, 39562346, 39443565, 39445102, 39736432, 39709809, 39511667, 39964278, 39054968, 38997113, 39689849, 40009849, 39534717, 39705217, 39739524, 39129222, 40136842, 39740555, 40197770, 39154826, 39464079, 39464081, 39668369, 39685267, 39738002, 39283861, 39364244, 39717528, 39082143, 39523487, 39154848, 39709344, 39645349, 39738022, 39672999, 39268009, 39732912, 39358131, 39588533, 39644341, 38871223, 39584439, 39584441, 40129718, 39584443, 37717175, 39387330, 39617219, 40160965, 39430343, 40093383, 39256265, 38925512, 39681737, 40113867, 39588563, 39381716, 38895317, 39517397, 39593692, 39995613, 39783134, 39156959, 39405279, 39330527, 40113888, 39429859, 39596264, 39186665, 39192812, 39364333, 39593709, 39962349, 39864049, 39982321, 39562484, 38853367, 40087289, 39495938, 39709960, 38573321, 39256330, 39773963, 38988044, 39322381, 39028496, 37998357, 39118101, 39157016, 40125210, 39158042, 39769885, 40095007, 39289632, 39011617, 39289633, 40125217, 39411494, 38740263, 39330600, 55754025, 39721259, 38667052, 39102253, 39204653, 39330605, 39794987, 39272237, 38885170, 39715116, 39794999, 39795001, 40031545, 38846268, 39886142, 39394112, 39709507, 38336837, 40283974, 40283975, 39644489, 39268177, 39782226, 39765842, 40153941, 39183704, 39535448, 38777178, 39681885, 39154018, 38859621, 40159589, 40159591, 39732584, 49684330, 39635819, 50443121, 39765361, 39690100, 39168885, 39369589, 39368569, 39775610, 40238459, 38996861, 40096127, 38669697, 38845313, 39682437, 40129417, 39282570, 39412106, 50858380, 39368589, 39032713, 39314826, 39725451, 39887384, 39593874, 39106966, 39150487, 38918552, 50486679, 69061016, 40083865, 39732637, 39176094, 39721379, 39716262, 39716263, 39187880, 39497129, 39187886, 40023476, 64277429, 38920635, 39737793, 39668673, 39562692, 39964616, 39416266, 39863758, 39670735, 38986704, 39230927, 39563729, 39412180, 39644628, 39707094, 39150553, 39816665, 39497181, 41063389, 39387101, 39390687, 39476194, 39690212, 39706085, 39925735, 39262698, 40014315, 39468011, 39511533, 39032816, 40083955, 38739444, 40156148, 39880694, 39465981}
2009;280;{40602112, 40957953, 40402946, 40263172, 40111112, 40534537, 40121354, 41416713, 40671244, 40534542, 41051662, 39830034, 40456210, 40955410, 40252949, 40458773, 41095189, 41114135, 41135635, 40935481, 41051680, 39789601, 40838689, 40514592, 40507428, 40523812, 40642596, 40404007, 40452135, 40753702, 40533546, 40533548, 41135149, 40385073, 40340530, 40228403, 40749109, 40625718, 41117750, 40885304, 40247353, 41264694, 41117755, 40247349, 40853565, 40838716, 40281151, 40789568, 40526913, 40920128, 40149059, 40620611, 40974403, 40481862, 41571911, 39739467, 40912462, 40214095, 41078866, 41509459, 41199702, 40583259, 40341084, 41132641, 41378918, 41341549, 40508014, 40330349, 40848496, 40304241, 40796785, 40562803, 40668790, 40453751, 41119865, 40281211, 40795259, 40416894, 41001602, 40409734, 41266310, 40691337, 40845961, 40252555, 41396876, 40850061, 40281234, 41319058, 40517780, 40084119, 40567447, 40567960, 40567962, 40911004, 40654494, 41416352, 41199266, 40421539, 40494243, 40587428, 41315495, 40932009, 40407210, 39862956, 41118892, 40797360, 39145650, 41587890, 40752310, 40998071, 40259768, 54365882, 40638652, 40627395, 41198275, 41113286, 41088199, 41162951, 40786634, 40734413, 40381645, 40880337, 40625874, 41684178, 41217239, 40497368, 40516825, 41044186, 40977116, 41256668, 40425694, 40457949, 41318624, 41318625, 40363233, 40853726, 40360676, 41201382, 40952551, 40010474, 41161964, 39941871, 40977136, 41044725, 40458999, 40584441, 41053948, 40821501, 40220926, 40265985, 41122050, 40997641, 40851729, 41088274, 41015571, 40382744, 41377561, 40379165, 40674081, 41135394, 59579171, 40581923, 41400611, 40140071, 41254702, 40350003, 40522548, 40670007, 41100088, 44377914, 40572218, 40984893, 41017151, 40710976, 41342274, 40508739, 40912708, 40667461, 40667976, 40952136, 40952137, 40408394, 40227148, 40508749, 40710989, 41220937, 40637264, 41117010, 40508756, 40332118, 41182554, 41182555, 40567133, 39580000, 40387936, 40677736, 41055592, 40447852, 40900973, 40938350, 39832432, 40580465, 40985457, 40407925, 41340279, 41272189, 41135998, 40549760, 40406401, 40263044, 40824197, 41444231, 38537096, 40470921, 40996746, 41444235, 40467849, 41319316, 41470358, 40901528, 40291226, 41380250, 40711066, 41062302, 49934238, 39926689, 41061282, 40488870, 40202151, 38969772, 41454515, 41116084, 41267125, 41414069, 41116087, 40636853, 40428985, 40852922, 40263097, 40874939, 41015742, 41415102, 41116094, 40510402, 40472003, 41236426, 40510925, 40510926, 40408013, 54541266, 40801234, 40507349, 40408022, 40852439, 40912344, 41092054, 40921050, 41377237, 41063387, 40735202, 40850917, 40256998, 41081831, 41279462, 40281067, 40850924, 40122349, 40898541, 40770031, 43032561, 41104372, 41454580, 40431094, 41135094, 40253432, 40898553, 41113594, 41064955, 39708668, 41020927}
2010;352;{41504776, 42244117, 42373142, 42936341, 40992798, 42827823, 41463861, 42668092, 42197054, 42666060, 42225741, 43356240, 43032657, 42059858, 42057818, 42057822, 42264670, 42107011, 41570440, 40943761, 42131609, 42107040, 42371237, 42449063, 42584231, 40765610, 41328830, 41568450, 41349320, 42119371, 43227340, 42780899, 42828005, 43073765, 42107114, 42287338, 40186092, 41466092, 42606827, 43356405, 42332408, 42737940, 42397976, 42125597, 42285345, 42543397, 43223347, 43329843, 42740027, 42709315, 41724238, 41728339, 42991957, 42936663, 41529691, 43309431, 43309433, 43309434, 41804162, 41449862, 41529741, 42062221, 41724330, 41466297, 40599994, 42287547, 41335236, 42363333, 42265033, 42099150, 41607631, 42265040, 43301332, 41550305, 42678770, 42242554, 42396171, 43219469, 42709520, 43354644, 43004438, 41204260, 67955238, 42562089, 41226795, 42029613, 42396208, 42222131, 42222133, 42316342, 41134648, 41798203, 41581133, 42111582, 42783341, 42420851, 40934004, 43334271, 42173056, 42152582, 42119831, 42062493, 42646174, 42730145, 41673382, 42728112, 43098805, 43037367, 41673406, 42541763, 42560199, 42117834, 43356875, 42582743, 42244840, 42244848, 42429168, 42038002, 42242805, 42519287, 42074882, 42633993, 40852237, 42310413, 42730253, 42541844, 42609448, 42152757, 40428352, 41464642, 42335045, 41663309, 42541902, 42199893, 42242901, 42077023, 42539871, 42781535, 42539881, 42621805, 42228590, 43297648, 43029365, 41610111, 42021763, 43324300, 42197915, 41620384, 41268136, 42240943, 40254394, 42056635, 43353021, 41657278, 42056639, 42283968, 42759108, 43011029, 43297751, 42114009, 41651173, 42728425, 41653231, 42353648, 41698292, 42988535, 40119289, 43508729, 42056703, 42056710, 41796618, 41796619, 41479181, 41796622, 42982419, 42073116, 42144799, 42728480, 42183715, 42953771, 42073136, 41255987, 43512891, 42026046, 42828865, 42710084, 43121739, 42171475, 42980463, 42198133, 42075265, 42665096, 41327753, 41503891, 42130580, 42677415, 49401002, 40613035, 42108084, 41505974, 42728632, 42040507, 41319612, 41090250, 41663693, 42339533, 42992851, 41790680, 41491694, 42165489, 43062515, 42587386, 45020411, 42362108, 41606402, 43379971, 41663759, 41278736, 43085073, 41172257, 41461025, 41508129, 41608495, 43222319, 41078073, 42116423, 42198347, 42714451, 43068756, 42310999, 43068762, 43339102, 42945905, 42339698, 42157426, 43369846, 42106233, 42128765, 41694591, 42982790, 43029902, 43111827, 41610647, 42194332, 42153385, 43050410, 42083756, 43386294, 54207934, 43124160, 41426374, 42757583, 48578002, 42227160, 41706970, 42048993, 42339817, 51656172, 41608691, 42171899, 43355646, 42223118, 42057240, 43126296, 42223130, 42358303, 42540577, 41694762, 43222575, 43054643, 42434102, 42556989, 42339908, 41707084, 42933846, 42933848, 42106457, 42169947, 41594460, 43126365, 42933855, 43130472, 42196592, 42169970, 43220594, 42196599, 43019896, 42540668, 41721471, 41049731, 42288783, 42231440, 41721494, 42665622, 42231451, 42231454, 42198688, 42935970, 42231462, 42178229, 43431624, 43019980, 41721548, 42153676, 43306704, 42268369, 42116830, 42059487, 52727522, 42036965, 42256104, 42036970, 42036971, 42313457, 42104573, 42981118, 42608384, 42317587, 42434328, 42073883, 43386656, 43308836, 41570091, 42286896, 41568051, 42813240, 42790732, 43308883, 43370328, 42936159, 42557283, 43050862, 42532719, 42690424, 42780538, 43308925, 42286980, 43126673, 40689562, 42059677, 41066402, 42825635, 42336192, 42340304, 42266590, 42958816, 42336225, 43356129, 41666537, 41707505, 42020857, 42979322}
